latitude,longitude,elevation
52.528416,-117.651596,1365.0
52.528414,-117.651571,1365.0
52.528418,-117.651561,1365.0
52.52842,-117.651553,1365.0
52.528424,-117.651547,1365.0
52.528431,-117.65153,1365.0
52.528437,-117.651519,1365.0
52.528443,-117.651514,1365.0
52.528447,-117.651501,1365.0
52.528444,-117.651509,1365.0
52.528444,-117.651496,1365.0
52.528455,-117.651501,1365.0
52.52846,-117.6515,1365.0
52.528472,-117.651484,1365.0
52.528489,-117.651471,1365.0
52.528496,-117.651464,1365.0
52.528503,-117.651457,1365.0
52.528511,-117.65145,1365.0
52.528515,-117.651441,1365.0
52.528529,-117.651431,1365.0
52.528543,-117.651436,1364.9
52.528567,-117.65144,1364.9
52.528575,-117.651434,1364.9
52.528577,-117.651426,1364.9
52.528592,-117.651409,1364.9
52.5286,-117.651413,1364.9
52.528599,-117.651432,1364.9
52.528603,-117.651408,1364.9
52.528611,-117.651397,1364.9
52.528627,-117.651383,1364.9
52.528628,-117.651367,1364.9
52.528645,-117.651357,1364.9
52.528646,-117.651344,1364.9
52.528652,-117.65132,1364.9
52.528658,-117.651312,1364.9
52.528663,-117.651305,1364.9
52.528668,-117.651297,1364.9
52.528691,-117.651281,1364.8
52.528684,-117.651276,1364.8
52.528695,-117.651265,1364.8
52.528712,-117.651268,1364.8
52.528722,-117.651257,1364.8
52.528721,-117.651247,1364.8
52.528721,-117.651236,1364.8
52.528726,-117.651224,1364.8
52.528732,-117.651207,1364.8
52.528746,-117.651185,1364.8
52.528753,-117.651175,1364.8
52.528767,-117.65117,1364.8
52.528779,-117.651161,1364.8
52.528785,-117.65115,1364.8
52.528803,-117.651139,1364.8
52.528806,-117.651126,1364.8
52.528809,-117.651105,1364.8
52.528814,-117.651097,1364.8
52.528819,-117.651082,1364.8
52.528828,-117.651074,1364.8
52.528832,-117.651055,1364.8
52.528844,-117.651041,1364.8
52.528857,-117.651021,1364.8
52.528865,-117.651008,1364.8
52.528864,-117.650993,1364.8
52.528854,-117.650966,1364.8
52.528867,-117.650962,1364.8
52.528866,-117.650931,1364.8
52.528863,-117.650914,1364.8
52.528868,-117.650898,1364.8
52.528864,-117.650879,1364.8
52.528872,-117.650868,1364.8
52.528883,-117.650856,1364.8
52.528901,-117.650846,1364.8
52.528902,-117.650846,1364.8
52.528912,-117.65081,1364.9
52.528921,-117.6508,1364.9
52.528931,-117.650785,1364.9
52.528937,-117.650783,1364.9
52.528936,-117.650772,1364.9
52.52894,-117.65075,1364.9
52.528942,-117.650744,1364.9
52.528937,-117.65074,1364.9
52.528939,-117.650704,1364.9
52.528944,-117.650671,1364.9
52.52894,-117.650672,1365.0
52.528942,-117.650658,1365.0
52.528948,-117.650649,1365.0
52.528946,-117.650641,1365.0
52.52895,-117.650625,1365.0
52.528958,-117.650616,1365.0
52.528969,-117.650585,1365.0
52.528973,-117.650585,1365.0
52.528982,-117.650586,1365.0
52.528988,-117.650589,1365.0
52.528994,-117.650566,1365.0
52.529005,-117.650548,1365.0
52.529006,-117.650547,1365.0
52.52901,-117.650536,1365.0
52.529015,-117.650497,1365.0
52.52902,-117.650489,1365.0
52.529025,-117.650458,1365.0
52.529036,-117.650467,1365.0
52.52906,-117.650442,1365.0
52.529061,-117.65043,1365.0
52.529065,-117.650415,1365.0
52.529068,-117.650399,1365.0
52.529072,-117.650384,1365.0
52.529081,-117.650379,1365.0
52.529085,-117.650369,1365.0
52.529093,-117.650338,1365.0
52.529094,-117.650323,1365.0
52.529095,-117.650305,1365.0
52.529106,-117.650289,1365.0
52.52911,-117.650275,1365.0
52.529118,-117.650274,1365.0
52.52913,-117.650254,1365.0
52.529127,-117.650245,1365.0
52.529132,-117.650219,1365.0
52.529137,-117.6502,1364.9
52.529133,-117.650201,1364.9
52.529128,-117.650172,1364.9
52.529138,-117.650148,1364.9
52.529144,-117.650126,1364.9
52.529152,-117.650102,1364.9
52.529153,-117.650098,1364.9
52.529159,-117.65006,1364.9
52.529161,-117.650051,1364.9
52.52917,-117.650046,1364.9
52.529176,-117.650042,1364.9
52.52918,-117.650018,1364.9
52.52918,-117.650006,1364.9
52.529191,-117.650008,1364.9
52.529189,-117.65,1364.9
52.52919,-117.650016,1364.9
52.529196,-117.650026,1364.9
52.529204,-117.650011,1364.9
52.529206,-117.649982,1364.9
52.529218,-117.649962,1364.9
52.529214,-117.649956,1364.9
52.529218,-117.649927,1364.9
52.529223,-117.649932,1364.9
52.529237,-117.649889,1364.9
52.529249,-117.649886,1364.9
52.529257,-117.649882,1364.9
52.529265,-117.649877,1364.9
52.529273,-117.649872,1364.9
52.529277,-117.64986,1364.9
52.529285,-117.649851,1364.9
52.529301,-117.649843,1364.9
52.529315,-117.649849,1364.9
52.529323,-117.649838,1364.9
52.529331,-117.649827,1365.0
52.529339,-117.649816,1365.0
52.529347,-117.649804,1365.0
52.52935,-117.649825,1365.0
52.529359,-117.649804,1365.0
52.52937,-117.649768,1365.0
52.529381,-117.649748,1365.0
52.52938,-117.649729,1365.0
52.529395,-117.64973,1365.0
52.529404,-117.64972,1365.0
52.529408,-117.649705,1365.0
52.529412,-117.649691,1365.0
52.529415,-117.649676,1365.0
52.529419,-117.649661,1365.0
52.529425,-117.649673,1365.0
52.529425,-117.649641,1365.0
52.529423,-117.649652,1365.0
52.529427,-117.649641,1365.0
52.529441,-117.64962,1365.0
52.52944,-117.649611,1365.0
52.529454,-117.649566,1365.0
52.529458,-117.649557,1365.0
52.529463,-117.649547,1365.0
52.529468,-117.649536,1365.0
52.529473,-117.649525,1365.0
52.529478,-117.649515,1365.0
52.529488,-117.649499,1365.0
52.529488,-117.649521,1365.0
52.529513,-117.649505,1365.0
52.529524,-117.649491,1365.0
52.529504,-117.649493,1365.0
52.529516,-117.649483,1365.0
52.529528,-117.649471,1365.0
52.529527,-117.649461,1365.0
52.529532,-117.649441,1365.0
52.529523,-117.649427,1365.1
52.529525,-117.649409,1365.1
52.529526,-117.649414,1365.1
52.529531,-117.649404,1365.1
52.529532,-117.64939,1365.1
52.529547,-117.649377,1365.1
52.529558,-117.649352,1365.1
52.529561,-117.649345,1365.1
52.529564,-117.649338,1365.1
52.529567,-117.649331,1365.1
52.52957,-117.649324,1365.1
52.529594,-117.649335,1365.1
52.529604,-117.649346,1365.1
52.529625,-117.649338,1365.1
52.529634,-117.649334,1365.1
52.529643,-117.64933,1365.1
52.529674,-117.649327,1365.1
52.529684,-117.649317,1365.1
52.529683,-117.649313,1365.1
52.529694,-117.649323,1365.1
52.529714,-117.649298,1365.2
52.529726,-117.649296,1365.2
52.529741,-117.649296,1365.2
52.529756,-117.649296,1365.2
52.529772,-117.649322,1365.2
52.529782,-117.649322,1365.2
52.529792,-117.649322,1365.2
52.529802,-117.64932,1365.2
52.529819,-117.649308,1365.2
52.529817,-117.649299,1365.2
52.52983,-117.649297,1365.3
52.529833,-117.649304,1365.3
52.529849,-117.649304,1365.3
52.529864,-117.6493,1365.3
52.52986,-117.6493,1365.3
52.529873,-117.649302,1365.3
52.529882,-117.649305,1365.3
52.529878,-117.6493,1365.3
52.529869,-117.649274,1365.4
52.529909,-117.649294,1365.4
52.529925,-117.649294,1365.4
52.529939,-117.649286,1365.5
52.529956,-117.64929,1365.5
52.529963,-117.649288,1365.5
52.52997,-117.649286,1365.5
52.529977,-117.649284,1365.5
52.529964,-117.649311,1365.6
52.52995,-117.649341,1365.6
52.529936,-117.649371,1365.6
52.529949,-117.64933,1365.7
52.529954,-117.649328,1365.7
52.529959,-117.649326,1365.7
52.529964,-117.649324,1365.7
52.529958,-117.649293,1365.8
52.529955,-117.649282,1365.8
52.529964,-117.64927,1365.8
52.529993,-117.649241,1365.9
52.530002,-117.64922,1365.9
52.530014,-117.649204,1366.0
52.530015,-117.649199,1366.0
52.530031,-117.649215,1366.1
52.530046,-117.649207,1366.2
52.530048,-117.649176,1366.3
52.530072,-117.649157,1366.5
52.530084,-117.649156,1366.6
52.530095,-117.649129,1366.7
52.530107,-117.649118,1366.8
52.53011,-117.64914,1366.9
52.530105,-117.649116,1367.0
52.530113,-117.649091,1367.1
52.53013,-117.649095,1367.2
52.530131,-117.649063,1367.4
52.530134,-117.649043,1367.4
52.530137,-117.649023,1367.5
52.530156,-117.649009,1367.7
52.530164,-117.649007,1367.7
52.530175,-117.649023,1367.8
52.530184,-117.649047,1367.9
52.530206,-117.649033,1368.1
52.530217,-117.649028,1368.2
52.530227,-117.649023,1368.3
52.530234,-117.649027,1368.3
52.530249,-117.649008,1368.4
52.530252,-117.649005,1368.5
52.530251,-117.648988,1368.5
52.530264,-117.648949,1368.7
52.530285,-117.648963,1368.9
52.530296,-117.648959,1369.0
52.530306,-117.648955,1369.0
52.530302,-117.648965,1369.1
52.530287,-117.648919,1369.3
52.530293,-117.648942,1369.4
52.530298,-117.648905,1369.6
52.530301,-117.648903,1369.6
52.530311,-117.648898,1369.7
52.530317,-117.648898,1369.7
52.530323,-117.648868,1369.9
52.530334,-117.648852,1370.0
52.530351,-117.648873,1370.1
52.530357,-117.648866,1370.2
52.530366,-117.648866,1370.3
52.530382,-117.648866,1370.4
52.530391,-117.648854,1370.5
52.5304,-117.648843,1370.6
52.530407,-117.648862,1370.7
52.530416,-117.648863,1370.7
52.530419,-117.648864,1370.7
52.530425,-117.648857,1370.8
52.530431,-117.648859,1370.8
52.530432,-117.64888,1371.0
52.53044,-117.648859,1371.1
52.530446,-117.648839,1371.2
52.530449,-117.648816,1371.3
52.530462,-117.648786,1371.5
52.530468,-117.648771,1371.6
52.530474,-117.648756,1371.6
52.530481,-117.648745,1371.7
52.530487,-117.648735,1371.8
52.530493,-117.648724,1371.9
52.530499,-117.648713,1371.9
52.530494,-117.648699,1372.0
52.530497,-117.648694,1372.1
52.5305,-117.64867,1372.2
52.530507,-117.648671,1372.3
52.530507,-117.648661,1372.3
52.530513,-117.648651,1372.4
52.530519,-117.648641,1372.5
52.530525,-117.648631,1372.5
52.530531,-117.648621,1372.6
52.530537,-117.64861,1372.7
52.530543,-117.6486,1372.8
52.530534,-117.648564,1373.0
52.53056,-117.648569,1373.2
52.530565,-117.648588,1373.3
52.530569,-117.64859,1373.4
52.530564,-117.648567,1373.5
52.530574,-117.648569,1373.6
52.530577,-117.64857,1373.7
52.530594,-117.648567,1373.8
52.530587,-117.648556,1373.9
52.530586,-117.648531,1374.1
52.530589,-117.64851,1374.2
52.530598,-117.648513,1374.3
52.530593,-117.648482,1374.5
52.53061,-117.648466,1374.7
52.530611,-117.648445,1374.8
52.530621,-117.648433,1375.0
52.530623,-117.648439,1375.0
52.530625,-117.648413,1375.2
52.530628,-117.64841,1375.2
52.530638,-117.648396,1375.4
52.530638,-117.648395,1375.4
52.530649,-117.648387,1375.5
52.530658,-117.64838,1375.6
52.530662,-117.64838,1375.6
52.530666,-117.648379,1375.7
52.53067,-117.648379,1375.7
52.530674,-117.648379,1375.8
52.530677,-117.648378,1375.8
52.530681,-117.648378,1375.9
52.530685,-117.648377,1375.9
52.530689,-117.648377,1375.9
52.530693,-117.648376,1376.0
52.530697,-117.648376,1376.0
52.530699,-117.648373,1376.1
52.530696,-117.648343,1376.2
52.530697,-117.64835,1376.3
52.53069,-117.648342,1376.4
52.530693,-117.648352,1376.5
52.530693,-117.648336,1376.6
52.530692,-117.648333,1376.6
52.530706,-117.648331,1376.7
52.5307,-117.648338,1376.8
52.530695,-117.648322,1376.9
52.530704,-117.648323,1377.0
52.5307,-117.648337,1377.1
52.530702,-117.648327,1377.2
52.530707,-117.648303,1377.4
52.530712,-117.648314,1377.4
52.530714,-117.648285,1377.6
52.530715,-117.648291,1377.7
52.530723,-117.648295,1377.8
52.530721,-117.648304,1377.8
52.530731,-117.648296,1377.9
52.530741,-117.648283,1378.1
52.530759,-117.648237,1378.4
52.530765,-117.648228,1378.5
52.53076,-117.648187,1378.8
52.530764,-117.64819,1378.8
52.530769,-117.648189,1378.8
52.53077,-117.648189,1378.9
52.530768,-117.648174,1378.9
52.530776,-117.648126,1379.2
52.530777,-117.648111,1379.3
52.530777,-117.648095,1379.4
52.530794,-117.648075,1379.6
52.530804,-117.648063,1379.7
52.530814,-117.648051,1379.8
52.530824,-117.648039,1379.9
52.530819,-117.648024,1380.0
52.53082,-117.648012,1380.1
52.530814,-117.648044,1380.2
52.530817,-117.648039,1380.3
52.530823,-117.648037,1380.3
52.530819,-117.648043,1380.4
52.530822,-117.648019,1380.5
52.53084,-117.648008,1380.6
52.530847,-117.647996,1380.7
52.530859,-117.647966,1380.9
52.530862,-117.647959,1380.9
52.530865,-117.647953,1381.0
52.530868,-117.647946,1381.0
52.530878,-117.647926,1381.1
52.53089,-117.647902,1381.2
52.530901,-117.64789,1381.3
52.530906,-117.647873,1381.4
52.53092,-117.647871,1381.5
52.53093,-117.647885,1381.6
52.530931,-117.647861,1381.7
52.530945,-117.647862,1381.8
52.530945,-117.647859,1381.8
52.530943,-117.647847,1381.9
52.53094,-117.647848,1381.9
52.53095,-117.647814,1382.0
52.530952,-117.647801,1382.1
52.530942,-117.647758,1382.3
52.530939,-117.64773,1382.4
52.530936,-117.647713,1382.4
52.530933,-117.647696,1382.5
52.530938,-117.647707,1382.5
52.530937,-117.647693,1382.6
52.53094,-117.647674,1382.7
52.530941,-117.647694,1382.7
52.530937,-117.647646,1382.9
52.530942,-117.647633,1383.0
52.530945,-117.647615,1383.0
52.530949,-117.647597,1383.1
52.530953,-117.647579,1383.1
52.53096,-117.647585,1383.2
52.530968,-117.647567,1383.3
52.530965,-117.647564,1383.3
52.530971,-117.647543,1383.4
52.530977,-117.647551,1383.4
52.530979,-117.647534,1383.5
52.530965,-117.647517,1383.5
52.530966,-117.647518,1383.6
52.530968,-117.647525,1383.6
52.530964,-117.647499,1383.7
52.530975,-117.647472,1383.8
52.530979,-117.647456,1383.8
52.530983,-117.64744,1383.9
52.530987,-117.647436,1383.9
52.53099,-117.647424,1383.9
52.530994,-117.647412,1384.0
52.530997,-117.6474,1384.0
52.531001,-117.647388,1384.0
52.531008,-117.647345,1384.2
52.531023,-117.647319,1384.3
52.531025,-117.647307,1384.3
52.531027,-117.647296,1384.3
52.53103,-117.647284,1384.3
52.531039,-117.647274,1384.4
52.531041,-117.647279,1384.4
52.531046,-117.647258,1384.5
52.531049,-117.647239,1384.5
52.531063,-117.647237,1384.6
52.531067,-117.64721,1384.6
52.531072,-117.647197,1384.7
52.531084,-117.647172,1384.7
52.531085,-117.647164,1384.7
52.531086,-117.647155,1384.8
52.531087,-117.647147,1384.8
52.531088,-117.647138,1384.8
52.531095,-117.647105,1384.9
52.531096,-117.647097,1384.9
52.531097,-117.647089,1384.9
52.531098,-117.647081,1384.9
52.531098,-117.647073,1385.0
52.531096,-117.647037,1385.0
52.531101,-117.647025,1385.1
52.531106,-117.647013,1385.1
52.531114,-117.647002,1385.1
52.531119,-117.646981,1385.2
52.531123,-117.646961,1385.2
52.53113,-117.646928,1385.3
52.531134,-117.646913,1385.4
52.531138,-117.646899,1385.4
52.531142,-117.646878,1385.4
52.531149,-117.646867,1385.5
52.531158,-117.646859,1385.5
52.531156,-117.64684,1385.6
52.531155,-117.646847,1385.6
52.53115,-117.646837,1385.6
52.531152,-117.646829,1385.6
52.531149,-117.646805,1385.7
52.531157,-117.646786,1385.8
52.53116,-117.646761,1385.8
52.531158,-117.646725,1385.9
52.531157,-117.646698,1386.0
52.531169,-117.646682,1386.0
52.531172,-117.646674,1386.1
52.531176,-117.646666,1386.1
52.531179,-117.646658,1386.1
52.531183,-117.64665,1386.1
52.531184,-117.64664,1386.2
52.531187,-117.646627,1386.2
52.5312,-117.646603,1386.3
52.531196,-117.646577,1386.4
52.531199,-117.646563,1386.4
52.531202,-117.646549,1386.4
52.531205,-117.646535,1386.5
52.531204,-117.646494,1386.6
52.531218,-117.646508,1386.7
52.531209,-117.646478,1386.8
52.531207,-117.64645,1386.9
52.531211,-117.646433,1386.9
52.531214,-117.646415,1387.0
52.531226,-117.646422,1387.0
52.531224,-117.646396,1387.1
52.531227,-117.646408,1387.2
52.531219,-117.646398,1387.2
52.531226,-117.646398,1387.2
52.531226,-117.646374,1387.3
52.531239,-117.646351,1387.4
52.53124,-117.646339,1387.4
52.531242,-117.646341,1387.5
52.531243,-117.646338,1387.5
52.531257,-117.646326,1387.6
52.531251,-117.646313,1387.6
52.531253,-117.646289,1387.7
52.531258,-117.646266,1387.8
52.531261,-117.64625,1387.8
52.531265,-117.646233,1387.9
52.53126,-117.646188,1388.0
52.531263,-117.646209,1388.1
52.531259,-117.646217,1388.1
52.531252,-117.64621,1388.2
52.531253,-117.646194,1388.2
52.531255,-117.646174,1388.3
52.531257,-117.646171,1388.3
52.531272,-117.646168,1388.4
52.531276,-117.646152,1388.4
52.531276,-117.646123,1388.5
52.531273,-117.646137,1388.6
52.531275,-117.646117,1388.6
52.531276,-117.646098,1388.7
52.531276,-117.646065,1388.8
52.531273,-117.646053,1388.9
52.531276,-117.646036,1388.9
52.531279,-117.646021,1389.0
52.531293,-117.646023,1389.0
52.531301,-117.646014,1389.1
52.531294,-117.645991,1389.2
52.5313,-117.645976,1389.3
52.531298,-117.645953,1389.3
52.531311,-117.645955,1389.4
52.531319,-117.645963,1389.5
52.531318,-117.645928,1389.6
52.531325,-117.645902,1389.7
52.531324,-117.645879,1389.8
52.531323,-117.645855,1389.9
52.531336,-117.645851,1390.0
52.53133,-117.645837,1390.0
52.531335,-117.645809,1390.1
52.531343,-117.645819,1390.2
52.531342,-117.64581,1390.2
52.531344,-117.64581,1390.3
52.531355,-117.645765,1390.4
52.531366,-117.645738,1390.6
52.531371,-117.645725,1390.6
52.531376,-117.645711,1390.7
52.531391,-117.645731,1390.8
52.531394,-117.64571,1390.9
52.531397,-117.645741,1391.0
52.531402,-117.645748,1391.0
52.531406,-117.645729,1391.1
52.531403,-117.645704,1391.2
52.531414,-117.645692,1391.3
52.53142,-117.645685,1391.3
52.531428,-117.645658,1391.4
52.531422,-117.645649,1391.5
52.531437,-117.645689,1391.6
52.531461,-117.645647,1391.8
52.531466,-117.645637,1391.8
52.531481,-117.645641,1391.9
52.531489,-117.645639,1392.0
52.531497,-117.645637,1392.0
52.531505,-117.645636,1392.1
52.531519,-117.645617,1392.2
52.531531,-117.645652,1392.3
52.531541,-117.645643,1392.3
52.531556,-117.645617,1392.5
52.531556,-117.645603,1392.5
52.531559,-117.645583,1392.6
52.531559,-117.645571,1392.6
52.531585,-117.645553,1392.8
52.531583,-117.645529,1392.9
52.531582,-117.645518,1392.9
52.531593,-117.645504,1393.0
52.531615,-117.645473,1393.1
52.531612,-117.645475,1393.1
52.531611,-117.64548,1393.2
52.531614,-117.645467,1393.2
52.531618,-117.645474,1393.2
52.531626,-117.645464,1393.3
52.53162,-117.645445,1393.4
52.531632,-117.64543,1393.5
52.531638,-117.645416,1393.5
52.531648,-117.645414,1393.6
52.531659,-117.645421,1393.7
52.531666,-117.645417,1393.7
52.531674,-117.645405,1393.8
52.531686,-117.645404,1393.8
52.531698,-117.645403,1393.9
52.531711,-117.645402,1394.0
52.531722,-117.645381,1394.1
52.531728,-117.645365,1394.1
52.531741,-117.645367,1394.2
52.53176,-117.645382,1394.3
52.531752,-117.645349,1394.5
52.531758,-117.645359,1394.5
52.531766,-117.645361,1394.6
52.531766,-117.645353,1394.6
52.531776,-117.645354,1394.6
52.531792,-117.64537,1394.8
52.531827,-117.645401,1395.0
52.531843,-117.645418,1395.1
52.531849,-117.645429,1395.2
52.531855,-117.64544,1395.2
52.531872,-117.645446,1395.3
52.531876,-117.645439,1395.3
52.53189,-117.64545,1395.4
52.531898,-117.645449,1395.5
52.531904,-117.645454,1395.5
52.531923,-117.64546,1395.6
52.531938,-117.645475,1395.7
52.531949,-117.645477,1395.7
52.53196,-117.645479,1395.8
52.531969,-117.645491,1395.8
52.531971,-117.645487,1395.8
52.531979,-117.645481,1395.9
52.531992,-117.645492,1395.9
52.531991,-117.645504,1396.0
52.532003,-117.645504,1396.0
52.532008,-117.645506,1396.0
52.532019,-117.645502,1396.1
52.532026,-117.645498,1396.6
52.532022,-117.645487,1396.7
52.532008,-117.645463,1396.8
52.532015,-117.645465,1396.9
52.532024,-117.645464,1396.9
52.532033,-117.645448,1397.0
52.532037,-117.645439,1397.1
52.532043,-117.645497,1397.3
52.53206,-117.645504,1397.4
52.532068,-117.645508,1397.5
52.532075,-117.645513,1397.5
52.532083,-117.645517,1397.6
52.532105,-117.645527,1397.8
52.532115,-117.645527,1397.8
52.532125,-117.645526,1397.9
52.532131,-117.645546,1398.0
52.53215,-117.645564,1398.1
52.532145,-117.64556,1398.1
52.532157,-117.645577,1398.2
52.532166,-117.645603,1398.3
52.532163,-117.645635,1398.5
52.532169,-117.645642,1398.5
52.532177,-117.645649,1398.6
52.532202,-117.645658,1398.7
52.532203,-117.645661,1398.7
52.532212,-117.645679,1398.8
52.532215,-117.645671,1398.8
52.532224,-117.645686,1398.9
52.532214,-117.645698,1398.9
52.532212,-117.645707,1399.0
52.532232,-117.645701,1399.1
52.532237,-117.645704,1399.1
52.532243,-117.645708,1399.1
52.532249,-117.645712,1399.2
52.532281,-117.645732,1399.3
52.532292,-117.645743,1399.4
52.532317,-117.645757,1399.5
52.532329,-117.645765,1399.6
52.53232,-117.645774,1399.6
52.532348,-117.645768,1399.8
52.532355,-117.645772,1399.8
52.532363,-117.645782,1399.8
52.532371,-117.645792,1399.9
52.532387,-117.645806,1400.0
52.532394,-117.645821,1400.0
52.532393,-117.645825,1400.0
52.532404,-117.645827,1400.1
52.532409,-117.645841,1400.1
52.53241,-117.645837,1400.1
52.532417,-117.645845,1400.2
52.532424,-117.645852,1400.2
52.532431,-117.645859,1400.2
52.532438,-117.645866,1400.3
52.532445,-117.645874,1400.3
52.532452,-117.645881,1400.4
52.532468,-117.645879,1400.4
52.532484,-117.645885,1400.5
52.532491,-117.645896,1400.6
52.532481,-117.645919,1400.6
52.532478,-117.645931,1400.7
52.532492,-117.645922,1400.7
52.532506,-117.645932,1400.8
52.532512,-117.645933,1400.8
52.532518,-117.645935,1400.9
52.532527,-117.645939,1400.9
52.532535,-117.645945,1400.9
52.532519,-117.645942,1401.0
52.532503,-117.645938,1401.1
52.532487,-117.64593,1401.2
52.532487,-117.64593,1401.2
52.532491,-117.645924,1401.2
52.532496,-117.645917,1401.2
52.532535,-117.645964,1401.5
52.532551,-117.645991,1401.6
52.532557,-117.646002,1401.6
52.532562,-117.646012,1401.6
52.532568,-117.646022,1401.7
52.532586,-117.646061,1401.8
52.532588,-117.646074,1401.9
52.532584,-117.646083,1401.9
52.532588,-117.646095,1401.9
52.532597,-117.646101,1402.1
52.532612,-117.646109,1402.1
52.532611,-117.646111,1402.2
52.532613,-117.646132,1402.2
52.53262,-117.646141,1402.2
52.532638,-117.646143,1402.2
52.532645,-117.646158,1402.2
52.53266,-117.646159,1402.3
52.532671,-117.646163,1402.3
52.532684,-117.646187,1402.3
52.53269,-117.646204,1402.3
52.532712,-117.646193,1402.4
